;name;address;e-mail;site;telephone;e_mail
1716;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1717;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1718;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1719;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1720;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1721;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1722;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1723;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1724;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1725;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1726;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1727;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1728;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1729;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1730;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1731;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1732;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1733;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1734;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1735;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1736;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1737;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1738;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1739;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1740;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1741;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1742;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1743;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1744;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1745;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1746;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1747;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1748;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1749;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1750;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1751;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1752;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1753;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1754;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1755;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1756;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1757;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1758;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1759;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1760;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1761;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1762;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1763;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1764;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1765;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1766;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1767;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1768;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1769;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1770;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1771;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1772;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1773;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1774;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1775;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1776;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1777;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1778;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1779;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1780;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1781;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1782;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1783;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1784;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1785;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1786;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1787;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1788;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1789;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1790;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1791;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1792;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1793;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1794;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1795;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1796;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1797;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1798;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1799;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1800;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1801;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1802;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1803;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1804;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1805;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1806;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1807;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1808;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1809;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1810;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1811;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1812;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1813;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1814;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1815;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1816;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1817;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1818;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1819;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1820;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1821;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1822;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1823;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1824;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1825;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1826;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1827;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1828;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1829;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1830;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1831;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1832;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1833;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1834;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1835;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1836;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1837;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1838;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1839;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1840;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1841;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1842;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1843;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1844;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1845;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1846;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1847;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1848;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1849;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1850;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1851;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1852;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1853;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1854;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1855;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1856;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1857;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1858;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1859;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1860;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1861;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1862;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1863;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
1864;Kebab Kitchen - La Broche;60 rue de Bethune, 59800, Лилль Франция;;http://Labrochekitchen.fr;tel:+33 3 20 85 76 75;mailto:Labrochekitchen@gmail.com?subject=?
1865;Ali Baba;180 rue de Solferino, 59800, Лилль Франция;;https://www.facebook.com/pages/category/Fast-Food-Restaurant/Alibaba-otantik-1790467064325808/;tel:+33 3 20 54 75 30;mailto:alibaba.lille@gmail.com?subject=?
1866;Tambour Battant;49 avenue de la Marne, 59700 Marcq-en-Baroeul, Лилль Франция;;http://fr-fr.facebook.com/tambourbattant;tel:+33 9 83 46 38 43;
1867;Au p'tit delice;13 rue Victor Hugo, 59160 Ломм, Лилль Франция;;;tel:+33 6 81 62 51 15;
1868;O'Z Artistes;15 rue Jeanne Maillotte, 59110 La Madeleine, Лилль Франция;;http://www.facebook.com/OZ-Artistes-669092926544657/;tel:+33 6 11 96 46 47;mailto:alain.debus@9online.fr?subject=?
1869;Yes Thai;8 rue Rabelais, 59800, Лилль Франция;;https://www.facebook.com/pg/YesThaiLille/about/?ref=page_internal;tel:+33 3 62 28 21 10;
1870;Via Corsica;11 Place du Concert, 59800, Лилль Франция;;http://www.viacorsica.com/;tel:+33 3 20 55 55 20;mailto:viacorscica@viacorsica.com?subject=?
1871;L'Ambassadeur;236 rue des Postes, 59000, Лилль Франция;;;;
1872;Le Gastama;109 rue Saint Andre, 59800, Лилль Франция;;http://gastama.com/;tel:+33 3 20 06 06 80;
1873;Poz'midi;150, Rue de Faubourg de Douai, 59000, Лилль Франция;;http://lepoz-midi.fr;tel:+33 3 59 22 46 96;
1874;La Bonbonniere;157 rue du Molinel, 59800, Лилль Франция;;http://www.cabaretlabonbonniere.com/;tel:+33 3 28 53 09 14;mailto:info@cabaretlabonbonniere.com?subject=?
1875;La crêperie du Sébasto;143 rue de Solferino, 59000, Лилль Франция;;https://www.facebook.com/pages/category/Cr%C3%AAperie/La-cr%C3%AAperie-du-S%C3%A9basto-103543274762043/;tel:+33 3 74 46 88 68;
1876;Juste un p'tit bout;10 rue de la Quennette, 59800, Лилль Франция;;http://www.justeunptitbout.com;tel:+33 3 20 56 64 99;mailto:justeunptitbout@outlook.com?subject=?
1877;Brasserie l'Empire;19 Place de Bethune, 59800, Лилль Франция;;http://www.facebook.com/lempirelille/;tel:+33 6 40 45 95 90;mailto:fhego59000@orange.fr?subject=?
1878;Delicia Do Brasil;17 rue Jacquemars Gielee, 59800, Лилль Франция;;https://www.facebook.com/Del%C3%ADcia-do-Brasil-474326786701521/;tel:+33 6 12 35 85 67;mailto:thomas.mascart@hotmail.fr?subject=?
1879;Comptoire des Latitudes Lille;10 rue Faidherbe, 59800, Лилль Франция;;;;
1880;Les 3 Brasseurs;18 Place de la Gare, 59800, Лилль Франция;;http://www.facebook.com/3brasseurs/;tel:+33 3 20 06 46 25;mailto:lille@les3brasseurs.com?subject=?
1881;La Griffe;37 rue des Postes, 59000, Лилль Франция;;;tel:+33 3 62 65 34 21;mailto:restauration@lagriffelille.fr?subject=?
1882;Tel Pizza;33 rue du Faubourg de Bethune, 59000, Лилль Франция;;;tel:+33 3 20 30 10 10;
1883;Pizza Show;121 rue Colbert, 59000, Лилль Франция;;;tel:+33 9 51 39 10 16;
1884;Estaminet les 2 saveurs;33 rue Saint Andre, 59800, Лилль Франция;;;;
1885;Flash Burger;98-100 Rue du Molinel, 59800, Лилль Франция;;https://www.facebook.com/flashburger.lille.centre/;tel:+33 3 20 37 22 87;
1886;Cafe Mola;11 rue Saint Andre, 59800, Лилль Франция;;https://www.facebook.com/Caf%C3%A9-mola-100686841516661/;;
1887;Le Matignon;2 Place Philippe Lebon, 59000, Лилль Франция;;https://www.facebook.com/Le-Matignon-1239740729479630/;tel:+33 3 20 54 82 59;
1888;Taste 'n Brews;348 rue de Menin, 59700 Marcq-en-Baroeul, Лилль Франция;;https://www.facebook.com/tastenbrews/;tel:+33 3 20 72 41 71;mailto:seb@tastenbrews.beer?subject=?
1889;La Patate qui Fume;18 rue de Turenne, 59000, Лилль Франция;;https://www.facebook.com/jacky.djak/;tel:+33 6 47 80 10 69;
1890;La Robe des Champs;Halles de Wazemmes Rue Gambetta, 59000, Лилль Франция;;;;
1891;Sogood;Entree 20 6 Place de Bethune, 59800, Лилль Франция;;https://www.sogood.fr/59-sogood-lille-bethune/;tel:+33 3 28 36 93 83;mailto:lille.bethune@sogood.fr?subject=?
1892;L'Eveil des Sens - Lille;252 rue des Postes, 59000, Лилль Франция;;http://www.restaurant-leveildessens.com/;tel:+33 9 80 84 83 42;mailto:raouf-aruf@hotmail.fr?subject=?
1893;Old Dirty Biniou;45 rue des Postes, 59000, Лилль Франция;;https://www.facebook.com/Old.Dirty.Biniou/;;
1894;Anatolie;7 rue Leon Gambetta, 59000, Лилль Франция;;http://www.anatolie-kebab.fr;tel:+33 3 20 55 73 59;
1895;Osaka;31 Place des Reignaux 59000, 59800, Лилль Франция;;http://www.restaurant-osaka.com;;
